eap_id,eap_padrao,etapa_seq,etapa_nome,dt_inicio,dt_fim,duracao_dias,status_etapa,responsavel
EAP-2023-02022,ARP Engenharia,1,Análise da Demanda,2023-07-22,2023-08-04,13.0,Concluída,Equipe Técnica
EAP-2023-02022,ARP Engenharia,2,Complementação de Informações,2023-08-04,2023-08-13,9.0,Concluída,Equipe Técnica
EAP-2023-02022,ARP Engenharia,3,Elaboração do Edital,2023-08-13,2023-10-07,55.0,Concluída,Equipe Técnica
EAP-2023-02022,ARP Engenharia,4,Publicação do Edital,2023-10-07,2023-10-09,2.0,Concluída,Pregoeiro
EAP-2023-02022,ARP Engenharia,5,Prazo de Elaboração das Propostas,2023-10-09,2023-10-23,14.0,Concluída,Externo
EAP-2023-02022,ARP Engenharia,6,Sessão de Disputa,2023-10-23,2023-10-24,1.0,Concluída,Pregoeiro
EAP-2023-02022,ARP Engenharia,7,Habilitação,2023-10-24,2023-10-27,3.0,Concluída,Pregoeiro
EAP-2023-02022,ARP Engenharia,8,Declaração de Vencedor,2023-10-27,2023-10-30,3.0,Concluída,Pregoeiro
EAP-2023-02022,ARP Engenharia,9,Convocação para Assinatura,2023-10-30,2023-11-01,2.0,Concluída,Gestor do Contrato
EAP-2023-02022,ARP Engenharia,10,Assinatura do Contrato,2023-11-01,2023-11-07,6.0,Concluída,Ordenador
EAP-2025-02023,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2025-10-04,2025-10-11,7.0,Concluída,Equipe Técnica
EAP-2025-02023,Contratação Direta por Limite de Valor,2,Complementação de Informações,2025-10-11,2025-10-18,7.0,Concluída,Equipe Técnica
EAP-2025-02023,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2025-10-18,2025-10-23,5.0,Concluída,Equipe Técnica
EAP-2025-02023,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2025-10-23,2025-10-25,2.0,Concluída,Ordenador
EAP-2025-02023,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2025-10-25,2025-10-27,2.0,Concluída,Gestor do Contrato
EAP-2025-02023,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,2025-10-27,2025-10-29,2.0,Concluída,Ordenador
EAP-2025-02024,Contratação de Serviços,1,Análise da Demanda,2025-07-24,2025-08-12,19.0,Concluída,Equipe Técnica
EAP-2025-02024,Contratação de Serviços,2,Complementação de Informações,2025-08-12,2025-08-18,6.0,Concluída,Equipe Técnica
EAP-2025-02024,Contratação de Serviços,3,Elaboração do Edital,2025-08-18,2025-09-18,31.0,Concluída,Equipe Técnica
EAP-2025-02024,Contratação de Serviços,4,Publicação do Edital,2025-09-18,2025-09-19,1.0,Concluída,Pregoeiro
EAP-2025-02024,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2025-09-19,2025-10-02,13.0,Concluída,Externo
EAP-2025-02024,Contratação de Serviços,6,Sessão de Disputa,2025-10-02,2025-10-03,1.0,Concluída,Pregoeiro
EAP-2025-02024,Contratação de Serviços,7,Habilitação,2025-10-03,2025-10-15,12.0,Concluída,Pregoeiro
EAP-2025-02024,Contratação de Serviços,8,Declaração de Vencedor,2025-10-15,2025-10-17,2.0,Concluída,Pregoeiro
EAP-2025-02024,Contratação de Serviços,9,Convocação para Assinatura,2025-10-17,2025-10-23,6.0,Concluída,Gestor do Contrato
EAP-2025-02024,Contratação de Serviços,10,Assinatura do Contrato,2025-10-23,2025-10-27,4.0,Concluída,Ordenador
EAP-2022-02025,Contratação Direta Exceto Limite de Valor,1,Análise de Conformidade,2022-10-21,2022-11-10,20.0,Concluída,Equipe Técnica
EAP-2022-02025,Contratação Direta Exceto Limite de Valor,2,Complementação de Informações,2022-11-10,2022-11-22,12.0,Concluída,Equipe Técnica
EAP-2022-02025,Contratação Direta Exceto Limite de Valor,3,Verificação de Documentação,2022-11-22,2022-12-02,10.0,Concluída,Equipe Técnica
EAP-2022-02025,Contratação Direta Exceto Limite de Valor,4,Ratificação/Aprovação,2022-12-02,2022-12-08,6.0,Concluída,Ordenador
EAP-2022-02025,Contratação Direta Exceto Limite de Valor,5,Convocação para Assinatura,2022-12-08,2022-12-10,2.0,Concluída,Gestor do Contrato
EAP-2022-02025,Contratação Direta Exceto Limite de Valor,6,Assinatura do Contrato,2022-12-10,,,Em Andamento,Ordenador
EAP-2025-02026,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2025-01-11,2025-01-25,14.0,Concluída,Equipe Técnica
EAP-2025-02026,Contratação Direta por Limite de Valor,2,Complementação de Informações,2025-01-25,2025-01-27,2.0,Concluída,Equipe Técnica
EAP-2025-02026,Contratação Direta por Limite de Valor,3,Verificação de Documentação,,,,Não Realizada,Equipe Técnica
EAP-2025-02026,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,,,,Não Realizada,Ordenador
EAP-2025-02026,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,,,,Não Realizada,Gestor do Contrato
EAP-2025-02026,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,,,,Não Realizada,Ordenador
EAP-2025-02027,Contratação de Serviços,1,Análise da Demanda,2025-04-04,2025-04-14,10.0,Concluída,Equipe Técnica
EAP-2025-02027,Contratação de Serviços,2,Complementação de Informações,2025-04-14,2025-04-25,11.0,Concluída,Equipe Técnica
EAP-2025-02027,Contratação de Serviços,3,Elaboração do Edital,2025-04-25,2025-05-20,25.0,Concluída,Equipe Técnica
EAP-2025-02027,Contratação de Serviços,4,Publicação do Edital,2025-05-20,2025-05-22,2.0,Concluída,Pregoeiro
EAP-2025-02027,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2025-05-22,,,Em Andamento,Externo
EAP-2025-02027,Contratação de Serviços,6,Sessão de Disputa,,,,Pendente,Pregoeiro
EAP-2025-02027,Contratação de Serviços,7,Habilitação,,,,Pendente,Pregoeiro
EAP-2025-02027,Contratação de Serviços,8,Declaração de Vencedor,,,,Pendente,Pregoeiro
EAP-2025-02027,Contratação de Serviços,9,Convocação para Assinatura,,,,Pendente,Gestor do Contrato
EAP-2025-02027,Contratação de Serviços,10,Assinatura do Contrato,,,,Pendente,Ordenador
EAP-2023-02028,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2023-02-27,2023-03-03,4.0,Concluída,Equipe Técnica
EAP-2023-02028,Contratação Direta por Limite de Valor,2,Complementação de Informações,2023-03-03,2023-03-07,4.0,Concluída,Equipe Técnica
EAP-2023-02028,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2023-03-07,2023-03-09,2.0,Concluída,Equipe Técnica
EAP-2023-02028,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2023-03-09,2023-03-13,4.0,Concluída,Ordenador
EAP-2023-02028,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2023-03-13,2023-03-14,1.0,Concluída,Gestor do Contrato
EAP-2023-02028,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,2023-03-14,2023-03-17,3.0,Concluída,Ordenador
EAP-2023-02029,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2023-03-22,2023-03-30,8.0,Concluída,Equipe Técnica
EAP-2023-02029,Contratação Direta por Limite de Valor,2,Complementação de Informações,2023-03-30,2023-04-01,2.0,Concluída,Equipe Técnica
EAP-2023-02029,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2023-04-01,2023-04-07,6.0,Concluída,Equipe Técnica
EAP-2023-02029,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2023-04-07,2023-04-10,3.0,Concluída,Ordenador
EAP-2023-02029,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2023-04-10,2023-04-14,4.0,Concluída,Gestor do Contrato
EAP-2023-02029,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,2023-04-14,2023-04-18,4.0,Concluída,Ordenador
EAP-2022-02030,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2022-06-17,2022-06-24,7.0,Concluída,Equipe Técnica
EAP-2022-02030,Contratação Direta por Limite de Valor,2,Complementação de Informações,2022-06-24,2022-07-01,7.0,Concluída,Equipe Técnica
EAP-2022-02030,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2022-07-01,2022-07-08,7.0,Concluída,Equipe Técnica
EAP-2022-02030,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2022-07-08,2022-07-09,1.0,Concluída,Ordenador
EAP-2022-02030,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2022-07-09,2022-07-18,9.0,Concluída,Gestor do Contrato
EAP-2022-02030,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,2022-07-18,2022-07-21,3.0,Concluída,Ordenador
EAP-2025-02031,Contratação Direta Exceto Limite de Valor,1,Análise de Conformidade,2025-03-26,2025-04-09,14.0,Concluída,Equipe Técnica
EAP-2025-02031,Contratação Direta Exceto Limite de Valor,2,Complementação de Informações,2025-04-09,2025-04-12,3.0,Concluída,Equipe Técnica
EAP-2025-02031,Contratação Direta Exceto Limite de Valor,3,Verificação de Documentação,2025-04-12,2025-04-24,12.0,Concluída,Equipe Técnica
EAP-2025-02031,Contratação Direta Exceto Limite de Valor,4,Ratificação/Aprovação,2025-04-24,2025-04-28,4.0,Concluída,Ordenador
EAP-2025-02031,Contratação Direta Exceto Limite de Valor,5,Convocação para Assinatura,2025-04-28,2025-05-01,3.0,Concluída,Gestor do Contrato
EAP-2025-02031,Contratação Direta Exceto Limite de Valor,6,Assinatura do Contrato,2025-05-01,2025-05-04,3.0,Concluída,Ordenador
EAP-2022-02032,Contratação de Serviços,1,Análise da Demanda,2022-12-08,2022-12-21,13.0,Concluída,Equipe Técnica
EAP-2022-02032,Contratação de Serviços,2,Complementação de Informações,2022-12-21,2023-01-02,12.0,Concluída,Equipe Técnica
EAP-2022-02032,Contratação de Serviços,3,Elaboração do Edital,2023-01-02,2023-01-18,16.0,Concluída,Equipe Técnica
EAP-2022-02032,Contratação de Serviços,4,Publicação do Edital,2023-01-18,2023-01-22,4.0,Concluída,Pregoeiro
EAP-2022-02032,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2023-01-22,2023-02-12,21.0,Concluída,Externo
EAP-2022-02032,Contratação de Serviços,6,Sessão de Disputa,2023-02-12,2023-02-13,1.0,Concluída,Pregoeiro
EAP-2022-02032,Contratação de Serviços,7,Habilitação,2023-02-13,2023-02-25,12.0,Concluída,Pregoeiro
EAP-2022-02032,Contratação de Serviços,8,Declaração de Vencedor,2023-02-25,2023-02-26,1.0,Concluída,Pregoeiro
EAP-2022-02032,Contratação de Serviços,9,Convocação para Assinatura,2023-02-26,2023-03-02,4.0,Concluída,Gestor do Contrato
EAP-2022-02032,Contratação de Serviços,10,Assinatura do Contrato,2023-03-02,2023-03-06,4.0,Concluída,Ordenador
EAP-2025-02033,Contratação de Serviços,1,Análise da Demanda,2025-02-21,2025-03-03,10.0,Concluída,Equipe Técnica
EAP-2025-02033,Contratação de Serviços,2,Complementação de Informações,2025-03-03,2025-03-04,1.0,Concluída,Equipe Técnica
EAP-2025-02033,Contratação de Serviços,3,Elaboração do Edital,2025-03-04,2025-04-01,28.0,Concluída,Equipe Técnica
EAP-2025-02033,Contratação de Serviços,4,Publicação do Edital,2025-04-01,2025-04-05,4.0,Concluída,Pregoeiro
EAP-2025-02033,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2025-04-05,2025-04-22,17.0,Concluída,Externo
EAP-2025-02033,Contratação de Serviços,6,Sessão de Disputa,2025-04-22,2025-04-23,1.0,Concluída,Pregoeiro
EAP-2025-02033,Contratação de Serviços,7,Habilitação,2025-04-23,2025-05-07,14.0,Concluída,Pregoeiro
EAP-2025-02033,Contratação de Serviços,8,Declaração de Vencedor,2025-05-07,2025-05-10,3.0,Concluída,Pregoeiro
EAP-2025-02033,Contratação de Serviços,9,Convocação para Assinatura,2025-05-10,2025-05-15,5.0,Concluída,Gestor do Contrato
EAP-2025-02033,Contratação de Serviços,10,Assinatura do Contrato,2025-05-15,2025-05-18,3.0,Concluída,Ordenador
EAP-2022-02034,Contratação de Serviços,1,Análise da Demanda,2022-07-03,2022-07-12,9.0,Concluída,Equipe Técnica
EAP-2022-02034,Contratação de Serviços,2,Complementação de Informações,2022-07-12,2022-07-20,8.0,Concluída,Equipe Técnica
EAP-2022-02034,Contratação de Serviços,3,Elaboração do Edital,2022-07-20,2022-08-20,31.0,Concluída,Equipe Técnica
EAP-2022-02034,Contratação de Serviços,4,Publicação do Edital,2022-08-20,2022-08-23,3.0,Concluída,Pregoeiro
EAP-2022-02034,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2022-08-23,2022-09-14,22.0,Concluída,Externo
EAP-2022-02034,Contratação de Serviços,6,Sessão de Disputa,2022-09-14,2022-09-15,1.0,Concluída,Pregoeiro
EAP-2022-02034,Contratação de Serviços,7,Habilitação,2022-09-15,2022-09-22,7.0,Concluída,Pregoeiro
EAP-2022-02034,Contratação de Serviços,8,Declaração de Vencedor,2022-09-22,2022-09-26,4.0,Concluída,Pregoeiro
EAP-2022-02034,Contratação de Serviços,9,Convocação para Assinatura,2022-09-26,2022-10-02,6.0,Concluída,Gestor do Contrato
EAP-2022-02034,Contratação de Serviços,10,Assinatura do Contrato,2022-10-02,2022-10-07,5.0,Concluída,Ordenador
EAP-2022-02035,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2022-02-12,2022-02-24,12.0,Concluída,Equipe Técnica
EAP-2022-02035,Contratação Direta por Limite de Valor,2,Complementação de Informações,2022-02-24,2022-03-05,9.0,Concluída,Equipe Técnica
EAP-2022-02035,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2022-03-05,2022-03-09,4.0,Concluída,Equipe Técnica
EAP-2022-02035,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2022-03-09,2022-03-13,4.0,Concluída,Ordenador
EAP-2022-02035,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2022-03-13,2022-03-17,4.0,Concluída,Gestor do Contrato
EAP-2022-02035,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,2022-03-17,2022-03-21,4.0,Concluída,Ordenador
EAP-2025-02036,Contratação de Serviços,1,Análise da Demanda,2025-10-10,2025-10-23,13.0,Concluída,Equipe Técnica
EAP-2025-02036,Contratação de Serviços,2,Complementação de Informações,2025-10-23,2025-11-04,12.0,Concluída,Equipe Técnica
EAP-2025-02036,Contratação de Serviços,3,Elaboração do Edital,2025-11-04,2025-12-19,45.0,Concluída,Equipe Técnica
EAP-2025-02036,Contratação de Serviços,4,Publicação do Edital,2025-12-19,2025-12-20,1.0,Concluída,Pregoeiro
EAP-2025-02036,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2025-12-20,2026-01-08,19.0,Concluída,Externo
EAP-2025-02036,Contratação de Serviços,6,Sessão de Disputa,2026-01-08,2026-01-09,1.0,Concluída,Pregoeiro
EAP-2025-02036,Contratação de Serviços,7,Habilitação,2026-01-09,2026-01-17,8.0,Concluída,Pregoeiro
EAP-2025-02036,Contratação de Serviços,8,Declaração de Vencedor,2026-01-17,2026-01-21,4.0,Concluída,Pregoeiro
EAP-2025-02036,Contratação de Serviços,9,Convocação para Assinatura,2026-01-21,2026-01-25,4.0,Concluída,Gestor do Contrato
EAP-2025-02036,Contratação de Serviços,10,Assinatura do Contrato,2026-01-25,2026-01-31,6.0,Concluída,Ordenador
EAP-2024-02037,Contratação de Serviços,1,Análise da Demanda,2024-12-26,2025-01-11,16.0,Concluída,Equipe Técnica
EAP-2024-02037,Contratação de Serviços,2,Complementação de Informações,2025-01-11,2025-01-24,13.0,Concluída,Equipe Técnica
EAP-2024-02037,Contratação de Serviços,3,Elaboração do Edital,2025-01-24,2025-02-16,23.0,Concluída,Equipe Técnica
EAP-2024-02037,Contratação de Serviços,4,Publicação do Edital,2025-02-16,2025-02-19,3.0,Concluída,Pregoeiro
EAP-2024-02037,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2025-02-19,2025-03-11,20.0,Concluída,Externo
EAP-2024-02037,Contratação de Serviços,6,Sessão de Disputa,2025-03-11,2025-03-12,1.0,Concluída,Pregoeiro
EAP-2024-02037,Contratação de Serviços,7,Habilitação,2025-03-12,2025-03-20,8.0,Concluída,Pregoeiro
EAP-2024-02037,Contratação de Serviços,8,Declaração de Vencedor,2025-03-20,2025-03-23,3.0,Concluída,Pregoeiro
EAP-2024-02037,Contratação de Serviços,9,Convocação para Assinatura,2025-03-23,2025-03-30,7.0,Concluída,Gestor do Contrato
EAP-2024-02037,Contratação de Serviços,10,Assinatura do Contrato,2025-03-30,2025-04-05,6.0,Concluída,Ordenador
EAP-2022-02038,Contratação de Serviços,1,Análise da Demanda,2022-05-01,2022-05-06,5.0,Concluída,Equipe Técnica
EAP-2022-02038,Contratação de Serviços,2,Complementação de Informações,2022-05-06,2022-05-14,8.0,Concluída,Equipe Técnica
EAP-2022-02038,Contratação de Serviços,3,Elaboração do Edital,2022-05-14,2022-06-09,26.0,Concluída,Equipe Técnica
EAP-2022-02038,Contratação de Serviços,4,Publicação do Edital,2022-06-09,2022-06-12,3.0,Concluída,Pregoeiro
EAP-2022-02038,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2022-06-12,2022-06-21,9.0,Concluída,Externo
EAP-2022-02038,Contratação de Serviços,6,Sessão de Disputa,2022-06-21,2022-06-22,1.0,Concluída,Pregoeiro
EAP-2022-02038,Contratação de Serviços,7,Habilitação,2022-06-22,2022-06-28,6.0,Concluída,Pregoeiro
EAP-2022-02038,Contratação de Serviços,8,Declaração de Vencedor,2022-06-28,2022-07-01,3.0,Concluída,Pregoeiro
EAP-2022-02038,Contratação de Serviços,9,Convocação para Assinatura,2022-07-01,2022-07-07,6.0,Concluída,Gestor do Contrato
EAP-2022-02038,Contratação de Serviços,10,Assinatura do Contrato,2022-07-07,2022-07-13,6.0,Concluída,Ordenador
EAP-2022-02039,Contratação de Serviços,1,Análise da Demanda,2022-09-09,2022-10-01,22.0,Concluída,Equipe Técnica
EAP-2022-02039,Contratação de Serviços,2,Complementação de Informações,2022-10-01,2022-10-12,11.0,Concluída,Equipe Técnica
EAP-2022-02039,Contratação de Serviços,3,Elaboração do Edital,2022-10-12,2022-11-10,29.0,Concluída,Equipe Técnica
EAP-2022-02039,Contratação de Serviços,4,Publicação do Edital,2022-11-10,2022-11-12,2.0,Concluída,Pregoeiro
EAP-2022-02039,Contratação de Serviços,5,Prazo de Elaboração das Propostas,2022-11-12,2022-11-23,11.0,Concluída,Externo
EAP-2022-02039,Contratação de Serviços,6,Sessão de Disputa,2022-11-23,,,Em Andamento,Pregoeiro
EAP-2022-02039,Contratação de Serviços,7,Habilitação,,,,Pendente,Pregoeiro
EAP-2022-02039,Contratação de Serviços,8,Declaração de Vencedor,,,,Pendente,Pregoeiro
EAP-2022-02039,Contratação de Serviços,9,Convocação para Assinatura,,,,Pendente,Gestor do Contrato
EAP-2022-02039,Contratação de Serviços,10,Assinatura do Contrato,,,,Pendente,Ordenador
EAP-2022-02040,Contratação Direta Exceto Limite de Valor,1,Análise de Conformidade,2022-05-23,2022-05-24,1.0,Concluída,Equipe Técnica
EAP-2022-02040,Contratação Direta Exceto Limite de Valor,2,Complementação de Informações,2022-05-24,2022-05-28,4.0,Concluída,Equipe Técnica
EAP-2022-02040,Contratação Direta Exceto Limite de Valor,3,Verificação de Documentação,2022-05-28,2022-06-01,4.0,Concluída,Equipe Técnica
EAP-2022-02040,Contratação Direta Exceto Limite de Valor,4,Ratificação/Aprovação,2022-06-01,,,Em Andamento,Ordenador
EAP-2022-02040,Contratação Direta Exceto Limite de Valor,5,Convocação para Assinatura,,,,Pendente,Gestor do Contrato
EAP-2022-02040,Contratação Direta Exceto Limite de Valor,6,Assinatura do Contrato,,,,Pendente,Ordenador
EAP-2024-02041,Contratação Direta por Limite de Valor,1,Análise de Conformidade,2024-06-19,2024-06-30,11.0,Concluída,Equipe Técnica
EAP-2024-02041,Contratação Direta por Limite de Valor,2,Complementação de Informações,2024-06-30,2024-07-02,2.0,Concluída,Equipe Técnica
EAP-2024-02041,Contratação Direta por Limite de Valor,3,Verificação de Documentação,2024-07-02,2024-07-05,3.0,Concluída,Equipe Técnica
EAP-2024-02041,Contratação Direta por Limite de Valor,4,Ratificação/Aprovação,2024-07-05,2024-07-09,4.0,Concluída,Ordenador
EAP-2024-02041,Contratação Direta por Limite de Valor,5,Convocação para Assinatura,2024-07-09,2024-07-11,2.0,Concluída,Gestor do Contrato
EAP-2024-02041,Contratação Direta por Limite de Valor,6,Assinatura do Contrato,2024-07-11,2024-07-12,1.0,Concluída,Ordenador
EAP-2023-02042,Contratação de Serviços,1,Análise da Demanda,2023-05-11,2023-06-03,23.0,Concluída,Equipe Técnica
EAP-2023-02042,Contratação de Serviços,2,Complementação de Informações,2023-06-03,2023-06-20,17.0,Concluída,Equipe Técnica
