eap_id,eap_padrao,categoria_contratacao,modalidade,tipo_servico,objeto_resumido,unidade_demandante,valor_estimado,valor_contratado,dt_abertura,dt_assinatura,prazo_total_dias,num_etapas,fornecedor_vencedor_id,fornecedor_vencedor_nome,num_participantes,tem_intercorrencia,tipo_intercorrencia,status,urgencia,complexidade
EAP-2024-01903,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DISEC,DISEC,1265865.27,1163376.99,2024-04-01,2024-07-10,100.0,10,FORN-0065,Prime Telecomunicações Eireli,8,True,Certame Fracassado,Concluído,Normal,Média
EAP-2022-01904,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Obras,Contratação de engenharia - obras para DIMAP,DIMAP,83929.01,82091.19,2022-05-19,2022-06-19,31.0,6,FORN-0187,Max Digital ME,3,False,,Concluído,Urgente,Baixa
EAP-2024-01905,ARP Bens,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para CENOP-RECIFE,CENOP-RECIFE,613346.95,459501.8,2024-09-06,2024-11-30,85.0,10,FORN-0003,Sul Serviços ME,6,False,,Concluído,Normal,Alta
EAP-2025-01906,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DIJUR,DIJUR,175181.68,163048.16,2025-08-07,2025-11-02,87.0,10,FORN-0049,Brasil Digital S.A.,7,False,,Concluído,Urgente,Média
EAP-2023-01907,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-MG,SUREF-MG,478323.49,409141.23,2023-06-14,,,10,,,7,True,Impugnação ao Edital,Suspenso,Normal,Baixa
EAP-2024-01908,ARP Bens,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para DIRIS,DIRIS,362708.68,257838.11,2024-07-27,2024-12-05,131.0,10,FORN-0009,Norte Consultoria S.A.,6,True,Pedido de Esclarecimento,Concluído,Normal,Média
EAP-2025-01909,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DIFIN,DIFIN,164272.14,130640.76,2025-09-17,2025-12-14,88.0,10,FORN-0286,Sul Telecomunicações Ltda,5,False,,Concluído,Normal,Média
EAP-2024-01910,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Desenvolvimento,Contratação de ti - desenvolvimento para SUREF-CE,SUREF-CE,352029.66,,2024-04-27,,,6,,,2,False,,Cancelado,Emergencial,Alta
EAP-2025-01911,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Vigilância,Contratação de facilities - vigilância para SUREF-SP,SUREF-SP,56469.21,56047.4,2025-08-08,2025-09-05,28.0,6,FORN-0005,Sul Construções ME,1,False,,Concluído,Urgente,Média
EAP-2025-01912,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Logística - Armazenagem,Contratação de logística - armazenagem para SUREF-PR,SUREF-PR,53920.97,,2025-05-15,,,6,,,1,False,,Cancelado,Normal,Média
EAP-2022-01913,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Segurança Patrimonial,Contratação de segurança patrimonial para DIMAP,DIMAP,1415899.34,1324057.07,2022-11-12,2022-12-19,37.0,6,FORN-0015,Fast Limpeza Eireli,1,False,,Concluído,Normal,Alta
EAP-2022-01914,Inexigibilidade,Inexigibilidade,Inexigibilidade,Facilities - Vigilância,Contratação de facilities - vigilância para DIFIN,DIFIN,158577.9,155229.62,2022-11-15,,,5,,,1,True,Diligência TCU,Em Andamento,Normal,Média
EAP-2023-01915,ARP Bens,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para CENOP-SP,CENOP-SP,87904.61,79944.19,2023-06-06,,,10,,,4,False,,Em Andamento,Normal,Baixa
EAP-2024-01916,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DIJUR,DIJUR,8287.05,7097.42,2024-09-21,2025-01-11,112.0,10,FORN-0225,Max Limpeza ME,5,False,,Concluído,Urgente,Baixa
EAP-2022-01917,Contratação de Serviços,Licitação,Licitação Eletrônica,Material de Escritório,Contratação de material de escritório para DIFIN,DIFIN,144003.0,121442.97,2022-07-24,,,10,,,5,True,Recurso Administrativo,Em Andamento,Emergencial,Baixa
EAP-2023-01918,ARP Engenharia,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para SUREF-PE,SUREF-PE,66211.76,55939.27,2023-12-11,,,10,,,8,False,,Suspenso,Urgente,Média
EAP-2025-01919,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DILOG,DILOG,204645.36,170346.87,2025-10-03,,,10,,,7,False,,Em Andamento,Urgente,Média
EAP-2022-01920,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para SUREF-PE,SUREF-PE,655141.52,474787.94,2022-03-15,,,10,,,6,False,,Em Andamento,Normal,Média
EAP-2023-01921,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Engenharia - Obras,Contratação de engenharia - obras para SUREF-PR,SUREF-PR,1298124.59,1108613.62,2023-12-28,,,6,,,1,False,,Em Andamento,Normal,Baixa
EAP-2024-01922,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Limpeza,Contratação de facilities - limpeza para DIRES,DIRES,344204.87,296038.12,2024-10-05,2024-11-09,35.0,6,FORN-0138,Elite Infraestrutura ME,1,False,,Concluído,Normal,Média
EAP-2024-01923,Inexigibilidade,Inexigibilidade,Inexigibilidade,Engenharia - Obras,Contratação de engenharia - obras para DIRIS,DIRIS,386234.6,,2024-02-09,,,5,,,1,False,,Cancelado,Urgente,Média
EAP-2024-01924,ARP Engenharia,Licitação,Licitação Eletrônica,Consultoria - Gestão,Contratação de consultoria - gestão para SUREF-BA,SUREF-BA,118217.79,86262.33,2024-02-23,2024-06-06,104.0,10,FORN-0086,Beta Consultoria Ltda,5,False,,Concluído,Normal,Baixa
EAP-2023-01925,ARP Bens,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para SUREF-MG,SUREF-MG,173209.75,166401.37,2023-02-05,2023-05-25,109.0,10,FORN-0002,Net Transporte ME,3,True,Suspensão Judicial,Concluído,Normal,Alta
EAP-2024-01926,Contratação de Serviços,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para SUREF-SP,SUREF-SP,34743.66,31762.46,2024-11-07,2025-02-02,87.0,10,FORN-0017,Nacional Digital EPP,8,False,,Concluído,Normal,Média
EAP-2024-01927,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para CENOP-RJ,CENOP-RJ,79387.33,69197.69,2024-02-06,2024-05-25,109.0,10,FORN-0209,Tech Limpeza ME,7,False,,Concluído,Normal,Baixa
EAP-2025-01928,ARP Engenharia,Licitação,Licitação Eletrônica,Consultoria - Gestão,Contratação de consultoria - gestão para CENOP-SP,CENOP-SP,60499.17,56696.32,2025-10-28,2026-03-04,127.0,10,FORN-0186,Brasil Digital ME,10,False,,Concluído,Urgente,Média
EAP-2025-01929,ARP Bens,Licitação,Licitação Eletrônica,Material de Escritório,Contratação de material de escritório para SUREF-BA,SUREF-BA,18981.85,15489.79,2025-09-09,,,10,,,6,True,Pedido de Esclarecimento,Em Andamento,Normal,Média
EAP-2024-01930,ARP Bens,Licitação,Licitação Eletrônica,Treinamento e Capacitação,Contratação de treinamento e capacitação para SUREF-SP,SUREF-SP,439190.59,384891.82,2024-08-29,,,10,,,7,False,,Em Andamento,Normal,Baixa
EAP-2024-01931,ARP Bens,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para DIMAC,DIMAC,21046.48,18394.38,2024-03-28,,,10,,,6,False,,Em Andamento,Normal,Média
EAP-2023-01932,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Licenciamento,Contratação de ti - licenciamento para SUREF-CE,SUREF-CE,297811.66,269100.86,2023-08-09,2023-09-03,25.0,6,FORN-0018,Top Gestão EPP,1,False,,Concluído,Urgente,Alta
EAP-2023-01933,ARP Bens,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DICRE,DICRE,35934.39,32623.46,2023-03-24,,,10,,,8,True,Pedido de Esclarecimento,Em Andamento,Normal,Média
EAP-2023-01934,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DICRE,DICRE,433469.03,,2023-05-16,,,6,,,1,False,,Cancelado,Normal,Baixa
EAP-2023-01935,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Logística - Armazenagem,Contratação de logística - armazenagem para CENOP-SP,CENOP-SP,40210.09,37287.79,2023-01-04,,,6,,,1,True,Revisão de Justificativa,Em Andamento,Normal,Média
EAP-2022-01936,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Logística - Transporte,Contratação de logística - transporte para DISEC,DISEC,594415.54,591310.68,2022-07-18,2022-08-16,29.0,6,FORN-0240,Smart Transporte EPP,2,False,,Concluído,Urgente,Baixa
EAP-2025-01937,ARP Bens,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para DIPES,DIPES,125635.25,118822.54,2025-03-21,,,10,,,8,False,,Em Andamento,Urgente,Média
EAP-2022-01938,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para DIFIN,DIFIN,78992.16,,2022-05-12,,,10,,,8,True,Certame Deserto,Cancelado,Urgente,Baixa
EAP-2024-01939,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DIMAC,DIMAC,938885.96,812486.44,2024-02-02,2024-05-03,91.0,10,FORN-0286,Sul Telecomunicações Ltda,5,False,,Concluído,Normal,Média
EAP-2024-01940,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Manutenção,Contratação de engenharia - manutenção para DIRES,DIRES,35292.0,30135.58,2024-06-10,2024-08-22,73.0,10,FORN-0153,Nacional Limpeza Ltda,3,False,,Concluído,Urgente,Baixa
EAP-2022-01941,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para SUREF-RS,SUREF-RS,194074.82,176164.95,2022-08-13,2022-10-25,73.0,10,FORN-0222,Prime Telecomunicações EPP,11,False,,Concluído,Normal,Média
EAP-2022-01942,ARP Bens,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DIRIS,DIRIS,752704.3,658845.9,2022-10-01,2022-12-27,87.0,10,FORN-0120,Max Serviços Ltda,3,False,,Concluído,Normal,Alta
EAP-2024-01943,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-SP,SUREF-SP,201819.95,149471.87,2024-06-24,2024-09-15,83.0,10,FORN-0267,Top Manutenção EPP,5,False,,Concluído,Normal,Média
EAP-2025-01944,ARP Bens,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para DIGER,DIGER,2098697.55,1896366.72,2025-07-30,2025-09-30,62.0,10,FORN-0205,Omega Serviços Eireli,5,False,,Concluído,Normal,Média
EAP-2025-01945,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para DIREO,DIREO,1445614.97,1018815.11,2025-05-05,2025-09-21,139.0,10,FORN-0015,Fast Limpeza Eireli,10,True,Suspensão Judicial,Concluído,Normal,Média
EAP-2024-01946,Inexigibilidade,Inexigibilidade,Inexigibilidade,Facilities - Limpeza,Contratação de facilities - limpeza para SUREF-PE,SUREF-PE,8927.77,7676.37,2024-06-12,2024-07-04,22.0,5,FORN-0025,Express Soluções Ltda,1,False,,Concluído,Normal,Baixa
EAP-2022-01947,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para DIRIS,DIRIS,960423.73,808491.91,2022-12-01,2023-04-13,133.0,10,FORN-0003,Sul Serviços ME,10,False,,Concluído,Urgente,Baixa
EAP-2024-01948,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Limpeza,Contratação de facilities - limpeza para SUREF-CE,SUREF-CE,114322.01,100439.69,2024-09-21,2024-11-08,48.0,6,FORN-0084,Central Infraestrutura Eireli,3,False,,Concluído,Normal,Alta
EAP-2022-01949,Contratação de Serviços,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para DIMAP,DIMAP,40811.25,35411.86,2022-11-11,2023-01-18,68.0,10,FORN-0003,Sul Serviços ME,6,False,,Concluído,Normal,Alta
EAP-2025-01950,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Vigilância,Contratação de facilities - vigilância para DIPES,DIPES,9724.48,6860.75,2025-03-24,,,10,,,6,False,,Em Andamento,Normal,Baixa
EAP-2023-01951,Inexigibilidade,Inexigibilidade,Inexigibilidade,Engenharia - Manutenção,Contratação de engenharia - manutenção para SUREF-PE,SUREF-PE,146903.49,140490.1,2023-02-12,2023-03-05,21.0,5,FORN-0026,Ultra Transporte ME,1,False,,Concluído,Normal,Média
EAP-2022-01952,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Material de Escritório,Contratação de material de escritório para DICRE,DICRE,19353.44,17526.52,2022-02-12,,,6,,,2,False,,Em Andamento,Normal,Alta
EAP-2022-01953,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Treinamento e Capacitação,Contratação de treinamento e capacitação para SUREF-CE,SUREF-CE,57494.53,57121.9,2022-11-27,2023-01-05,39.0,6,FORN-0002,Net Transporte ME,1,False,,Concluído,Normal,Baixa
EAP-2023-01954,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Vigilância,Contratação de facilities - vigilância para CENOP-RJ,CENOP-RJ,206635.54,176776.68,2023-01-03,,,6,,,2,False,,Em Andamento,Urgente,Média
EAP-2023-01955,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Licenciamento,Contratação de ti - licenciamento para DITEC,DITEC,196841.99,169095.35,2023-12-29,2024-02-04,37.0,6,FORN-0006,Smart Segurança S.A.,1,False,,Concluído,Urgente,Baixa
EAP-2025-01956,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Logística - Transporte,Contratação de logística - transporte para CENOP-SP,CENOP-SP,27098.52,25150.27,2025-03-02,2025-04-11,40.0,6,FORN-0240,Smart Transporte EPP,1,False,,Concluído,Normal,Baixa
EAP-2024-01957,ARP Bens,Licitação,Licitação Eletrônica,Logística - Transporte,Contratação de logística - transporte para DIMAP,DIMAP,185923.87,150210.47,2024-06-12,2024-08-25,74.0,10,FORN-0240,Smart Transporte EPP,7,False,,Concluído,Emergencial,Baixa
EAP-2024-01958,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Licenciamento,Contratação de ti - licenciamento para CENOP-RECIFE,CENOP-RECIFE,469913.81,392656.85,2024-10-24,2025-01-28,96.0,10,FORN-0003,Sul Serviços ME,5,False,,Concluído,Urgente,Alta
EAP-2024-01959,Contratação de Serviços,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para DICOM,DICOM,342538.39,286668.41,2024-09-17,2024-12-10,84.0,10,FORN-0259,Leste Construções EPP,7,False,,Concluído,Normal,Baixa
EAP-2025-01960,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para SUREF-BA,SUREF-BA,754698.18,529356.94,2025-01-15,2025-05-14,119.0,10,FORN-0207,Beta Gestão Eireli,6,False,,Concluído,Normal,Média
EAP-2024-01961,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,Facilities - Recepção,Contratação de facilities - recepção para DIJUR,DIJUR,20370.75,,2024-06-07,,,6,,,1,False,,Cancelado,Normal,Média
EAP-2023-01962,Inexigibilidade,Inexigibilidade,Inexigibilidade,Engenharia - Manutenção,Contratação de engenharia - manutenção para DIFIN,DIFIN,1591527.35,1533656.65,2023-02-16,2023-03-13,25.0,5,FORN-0079,Sul Consultoria S.A.,1,False,,Concluído,Normal,Média
EAP-2023-01963,Contratação de Serviços,Licitação,Licitação Eletrônica,Facilities - Limpeza,Contratação de facilities - limpeza para SUREF-RJ,SUREF-RJ,281003.55,231418.17,2023-04-04,,,10,,,7,True,Pedido de Esclarecimento,Em Andamento,Normal,Média
EAP-2024-01964,ARP Engenharia,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para CENOP-SP,CENOP-SP,82479.11,70615.71,2024-09-14,2025-01-24,132.0,10,FORN-0011,Brasil Manutenção ME,6,False,,Concluído,Normal,Média
EAP-2025-01965,Contratação de Serviços,Licitação,Licitação Eletrônica,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DIOPE,DIOPE,1146855.61,1146159.85,2025-07-24,2025-11-04,103.0,10,FORN-0039,Global Gestão Eireli,3,False,,Concluído,Urgente,Alta
EAP-2022-01966,Contratação Direta Exceto Limite de Valor,Contratação Direta,Contratação Direta,TI - Desenvolvimento,Contratação de ti - desenvolvimento para DIJUR,DIJUR,359707.22,331795.3,2022-06-03,2022-07-11,38.0,6,FORN-0172,Fast Digital Eireli,1,False,,Concluído,Urgente,Média
EAP-2025-01967,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Consultoria - Jurídica,Contratação de consultoria - jurídica para DIOPE,DIOPE,493681.1,427872.71,2025-04-30,2025-05-26,26.0,6,FORN-0047,Super Construções S.A.,2,False,,Concluído,Normal,Baixa
EAP-2025-01968,ARP Bens,Licitação,Licitação Eletrônica,Engenharia - Obras,Contratação de engenharia - obras para SUREF-DF,SUREF-DF,684372.54,495299.63,2025-10-15,2026-02-23,131.0,10,FORN-0173,Tech Logística Eireli,4,True,Certame Deserto,Concluído,Normal,Alta
EAP-2024-01969,Contratação Direta por Limite de Valor,Contratação Direta,Contratação Direta,Marketing e Comunicação,Contratação de marketing e comunicação para SUREF-MG,SUREF-MG,341064.61,333789.08,2024-02-27,2024-03-23,25.0,6,FORN-0255,Norte Transporte S.A.,2,False,,Concluído,Normal,Média
EAP-2023-01970,ARP Engenharia,Licitação,Licitação Eletrônica,Consultoria - Jurídica,Contratação de consultoria - jurídica para DICOM,DICOM,147355.43,130306.32,2023-09-23,2023-12-26,94.0,10,FORN-0003,Sul Serviços ME,3,False,,Concluído,Normal,Alta
EAP-2023-01971,Contratação de Serviços,Licitação,Licitação Eletrônica,Segurança Patrimonial,Contratação de segurança patrimonial para DIFIN,DIFIN,207163.59,152057.01,2023-12-05,2024-02-23,80.0,10,FORN-0007,Fast Transporte Eireli,6,False,,Concluído,Normal,Média
EAP-2024-01972,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para DITEC,DITEC,324328.96,314958.89,2024-06-29,2024-11-09,133.0,10,FORN-0213,Global Administração ME,3,False,,Concluído,Normal,Baixa
EAP-2022-01973,ARP Engenharia,Licitação,Licitação Eletrônica,TI - Infraestrutura,Contratação de ti - infraestrutura para SUREF-SP,SUREF-SP,743445.96,571472.86,2022-10-20,2023-01-21,93.0,10,FORN-0107,Master Digital EPP,8,False,,Concluído,Normal,Média
